  0.000000000000000E+000   1.00000001490116       0.000000000000000E+000
  9.999999776482582E-003  0.999899974463879       9.998858589661992E-005
  1.999999955296516E-002  0.999600139254333       3.998176719966183E-004
  2.999999932944775E-002  0.999100890742255       8.990777790408994E-004
  3.999999910593033E-002  0.998402801132244       1.597089530484222E-003
  4.999999888241291E-002  0.997507014833495       2.492908611787983E-003
  5.999999865889549E-002  0.996414676255206       3.585329705258156E-003
  6.999999843537807E-002  0.995127120541440       4.872894359721158E-003
  7.999999821186066E-002  0.993646064305992       6.353904401569133E-003
  8.999999798834324E-002  0.991973510264955       8.026421189701871E-003
  9.999999776482582E-002  0.990111651869292       9.888290016178636E-003
  0.109999997541308       0.988062777937394       1.193714159633430E-002
  0.119999997317791       0.985829558757388       1.417040547982462E-002
  0.129999997094274       0.983414664617399       1.658533240236837E-002
  0.139999996870756       0.980821051907853       1.917899279563118E-002
  0.149999996647239       0.978051772386607       2.194830509943224E-002
  0.159999996423721       0.975109973178952       2.489003725186045E-002
  0.169999996200204       0.971999182879912       2.800082010031968E-002
  0.179999995976686       0.968722834717077       3.127718018408387E-002
  0.189999995753169       0.965284457285470       3.471551589243882E-002
  0.199999995529652       0.961687865282414       3.831214961874707E-002
  0.209999995306134       0.957936682670365       4.206329646800899E-002
  0.219999995082617       0.954034819514078       4.596512386150842E-002
  0.229999994859099       0.949986281245742       5.001371577402525E-002
  0.239999994635582       0.945794882562680       5.420509061522916E-002
  0.249999994412065       0.941464628897080       5.853526679478982E-002
  0.259999994188547       0.936999716415997       6.300016735494385E-002
  0.269999993965030       0.932404150551619       6.759572129839242E-002
  0.279999993741512       0.927682222838435       7.231780398365562E-002
  0.289999993517995       0.922837652606333       7.716229076925352E-002
  0.299999993294477       0.917874922124668       8.212505105324164E-002
  0.309999993070960       0.912798036825627       8.720190058949440E-002
  0.319999992847443       0.907611288243700       9.238868493420904E-002
  0.329999992623925       0.902318777178508       9.768122580172456E-002
  0.339999992400408       0.896924604429671       0.103075374708703     
  0.349999992176890       0.891432966164245       0.108566953369483     
  0.359999991953373       0.885848344651585       0.114151789458868     
  0.369999991729856       0.880174173119279       0.119825722572591     
  0.379999991506338       0.874415315306415       0.125584628069172     
  0.389999991282821       0.868575681277747       0.131424333623414     
  0.399999991059303       0.862659276465465       0.137340714593838     
  0.409999990835786       0.856670392404055       0.143329670180822     
  0.419999990612268       0.850612843790842       0.149387039980099     
  0.429999990388751       0.844491208262610       0.155508770875763     
  0.439999990165234       0.838309205149251       0.161690773989123     
  0.449999989941716       0.832070935250385       0.167928960441484     
  0.459999989718199       0.825780594733068       0.174219324800660     
  0.469999989494681       0.819442189029488       0.180557778187957     
  0.479999989271164       0.813059628204400       0.186940339013045     
  0.489999989047647       0.806637013057426       0.193362978001877     
  0.499999988824129       0.800178253653321       0.199821737405982     
  0.509999988600612       0.793687355424275       0.206312635635028     
  0.519999988377094       0.787168228435043       0.212831738782402     
  0.529999988153577       0.780624878117813       0.219375160625207     
  0.539999987930059       0.774061023802474       0.225938943414970     
  0.549999987706542       0.767480670921216       0.232519224770654     
  0.559999987483025       0.760887777222511       0.239112189994934     
  0.569999987259507       0.754285918985097       0.245714048232347     
  0.579999987035990       0.747679053957448       0.252320913259997     
  0.589999986812472       0.741070949153169       0.258929161115425     
  0.599999986588955       0.734465228534717       0.265534834050161     
  0.609999986365438       0.727865563748264       0.272134379627323     
  0.619999986141920       0.721275721807416       0.278724221568170     
  0.629999985918403       0.714699469725780       0.285300497491665     
  0.639999985694885       0.708140097679795       0.291859845695791     
  0.649999985471368       0.701601324999352       0.298398594534376     
  0.659999985247850       0.695086775646907       0.304913239254255     
  0.669999985024333       0.688599596747750       0.311400322785978     
  0.679999984800816       0.682143602999204       0.317856459585673     
  0.689999984577298       0.675721750791695       0.324278216425750     
  0.699999984353781       0.669337664087678       0.330662326971625     
  0.709999984130263       0.662994490012444       0.337005501046859     
  0.719999983906746       0.656695518742435       0.343304424633152     
  0.729999983683228       0.650443802035507       0.349556141340079     
  0.739999983459711       0.644242582384386       0.355757360991200     
  0.749999983236194       0.638094816179496       0.361905151037949     
  0.759999983012676       0.632003412127546       0.367996578931757     
  0.769999982789159       0.625971469670109       0.374028497547336     
  0.779999982565641       0.620001611411595       0.379998379647708     
  0.789999982342124       0.614096841426147       0.385903173475015     
  0.799999982118607       0.608259639267022       0.391740327950423     
  0.809999981895089       0.602492722906064       0.397507244311381     
  0.819999981671572       0.596798810315114       0.403201204586047     
  0.829999981448054       0.591180047261417       0.408819872272311     
  0.839999981224537       0.585639199400532       0.414360767816913     
  0.849999981001019       0.580178269448552       0.419821650085176     
  0.859999980777502       0.574799832326171       0.425200182574990     
  0.869999980553985       0.569505700014616       0.430494314886545     
  0.879999980330467       0.564298065964849       0.435701853568879     
  0.889999980106950       0.559179123627828       0.440820986640766     
  0.899999979883432       0.554150398882484       0.445849616018677     
  0.909999979659915       0.549213894444911       0.450786025088817     
  0.919999979436398       0.544371279245187       0.455628592604825     
  0.929999979212880       0.539624412948257       0.460375554269188     
  0.939999978989363       0.534974392279601       0.465025527254127     
  0.949999978765845       0.530423029220447       0.469576937996997     
  0.959999978542328       0.525971420496276       0.474028546721168     
  0.969999978318810       0.521620948934867       0.478378970598861     
  0.979999978095293       0.517372758945417       0.482627208272028     
  0.989999977871776       0.513227851885972       0.486772115331473     
  0.999999977648258       0.509187229114580       0.490812690419148     
   1.00999997742474       0.505251748938139       0.494748218279305     
   1.01999997720122       0.501422221979830       0.498577792921331     
   1.02999997697771       0.497699315811683       0.502300651405761     
   1.03999997675419       0.494083507270865       0.505916507630296     
   1.04999997653067       0.490575368561974       0.509424503288038     
   1.05999997630715       0.487175281154741       0.512824638378987     
   1.06999997608364       0.483883769570049       0.516116293014829     
   1.07999997586012       0.480700595389315       0.519299324144413     
   1.08999997563660       0.477626235449705       0.522373684084023     
   1.09999997541308       0.474660499016352       0.525339420517376     
   1.10999997518957       0.471803386089256       0.528196438077039     
   1.11999997496605       0.469054801300985       0.530945118232744     
   1.12999997474253       0.466414553916671       0.533585460984490     
   1.13999997451901       0.463882071731717       0.536117943169444     
   1.14999997429550       0.461457068643824       0.538542850889904     
   1.15999997407198       0.459139067815826       0.540860804034185     
   1.16999997384846       0.456927449359409       0.543072517858036     
   1.17999997362494       0.454821593386256       0.545178516882338     
   1.18999997340143       0.452820641589472       0.547179516362839     
   1.19999997317791       0.450923735662158       0.549076279239003     
   1.20999997295439       0.449130064981134       0.550869997603744     
   1.21999997273088       0.447438532820918       0.552561386712810     
   1.22999997250736       0.445848280874614       0.554151734026547     
   1.23999997228384       0.444357878630726       0.555642040903003     
   1.24999997206032       0.442966467782355       0.557033547118806     
   1.25999997183681       0.441672474766857       0.558327540134304     
   1.26999997161329       0.440474707491319       0.559525212042409     
   1.27999997138977       0.439371687760527       0.560628327140634     
   1.28999997116625       0.438361937379270       0.561638077521891     
   1.29999997094274       0.437443930468618       0.562555989065110     
   1.30999997071922       0.436616141149642       0.563383873751519     
   1.31999997049570       0.435876805124831       0.564123162092613     
   1.32999997027218       0.435224253464106       0.564775666069622     
   1.33999997004867       0.434656721869956       0.565343293031205     
   1.34999996982515       0.434172398361152       0.565827616540009     
   1.35999996960163       0.433769327905317       0.566230686995844     
   1.36999996937811       0.433445746204939       0.566554125645073     
   1.37999996915460       0.433199602860206       0.566800412040955     
   1.38999996893108       0.433028895155026       0.566971072062419     
   1.39999996870756       0.432931572689586       0.567068489895291     
   1.40999996848404       0.432905442012927       0.567094525204517     
   1.41999996826053       0.432948595776388       0.567051371441057     
   1.42999996803701       0.433058602110425       0.566941317423304     
   1.43999996781349       0.433233553666376       0.566766413551068     
   1.44999996758997       0.433470923207267       0.566528948642745     
   1.45999996736646       0.433768660333286       0.566231259200443     
   1.46999996714294       0.434124380858606       0.565875586358839     
   1.47999996691942       0.434535795964834       0.565464123568894     
   1.48999996669590       0.435000521466144       0.564999493435018     
   1.49999996647239       0.435516173176708       0.564483746357020     
   1.50999996624887       0.436080462278134       0.563919457255594     
   1.51999996602535       0.436690956900879       0.563309105683999     
   1.52999996580184       0.437345225175399       0.562654885093195     
   1.53999996557832       0.438040739864718       0.561959275036443     
   1.54999996535480       0.438775212150443       0.561224802750719     
   1.55999996513128       0.439546019428164       0.560453804738131     
   1.56999996490777       0.440350968246921       0.559649046654240     
   1.57999996468425       0.441187388318589       0.558812531215139     
   1.58999996446073       0.442052800089908       0.557947024076388     
   1.59999996423721       0.442944914742483       0.557055052474961     
   1.60999996401370       0.443861014304474       0.556138952912971     
   1.61999996379018       0.444798857641203       0.555201157259958     
   1.62999996356666       0.445755869831977       0.554244192752900     
   1.63999996334314       0.446729523639821       0.553270443577624     
   1.64999996311963       0.447717530246340       0.552282436971105     
   1.65999996289611       0.448717410098276       0.551282557119169     
   1.66999996267259       0.449726683642368       0.550273283575077     
   1.67999996244907       0.450743014376506       0.549257048208371     
