    0.72000001E+01    0.18021995E+01   -0.76308622E+02   -0.74506423E+02
    0.73000001E+01    0.18050434E+01   -0.76311467E+02   -0.74506424E+02
    0.74000001E+01    0.18078778E+01   -0.76314302E+02   -0.74506425E+02
    0.75000001E+01    0.18106877E+01   -0.76317113E+02   -0.74506426E+02
    0.76000001E+01    0.18134576E+01   -0.76319885E+02   -0.74506427E+02
    0.77000001E+01    0.18161713E+01   -0.76322599E+02   -0.74506428E+02
    0.78000001E+01    0.18188121E+01   -0.76325242E+02   -0.74506429E+02
    0.79000001E+01    0.18213626E+01   -0.76327793E+02   -0.74506431E+02
    0.80000001E+01    0.18238045E+01   -0.76330237E+02   -0.74506432E+02
    0.81000001E+01    0.18261189E+01   -0.76332552E+02   -0.74506434E+02
    0.82000001E+01    0.18282860E+01   -0.76334721E+02   -0.74506435E+02
    0.83000001E+01    0.18302852E+01   -0.76336722E+02   -0.74506437E+02
    0.84000001E+01    0.18320953E+01   -0.76338533E+02   -0.74506438E+02
    0.85000001E+01    0.18336942E+01   -0.76340134E+02   -0.74506440E+02
    0.86000001E+01    0.18350594E+01   -0.76341501E+02   -0.74506441E+02
    0.87000001E+01    0.18361682E+01   -0.76342611E+02   -0.74506443E+02
    0.88000001E+01    0.18369976E+01   -0.76343442E+02   -0.74506445E+02
    0.89000001E+01    0.18375254E+01   -0.76343972E+02   -0.74506446E+02
    0.90000001E+01    0.18377299E+01   -0.76344178E+02   -0.74506448E+02
    0.91000001E+01    0.18375911E+01   -0.76344040E+02   -0.74506449E+02
    0.92000001E+01    0.18370910E+01   -0.76343541E+02   -0.74506450E+02
    0.93000001E+01    0.18362141E+01   -0.76342665E+02   -0.74506451E+02
    0.94000001E+01    0.18349481E+01   -0.76341400E+02   -0.74506452E+02
    0.95000001E+01    0.18332844E+01   -0.76339736E+02   -0.74506452E+02
    0.96000001E+01    0.18312181E+01   -0.76337670E+02   -0.74506452E+02
    0.97000001E+01    0.18287489E+01   -0.76335201E+02   -0.74506452E+02
    0.98000001E+01    0.18258807E+01   -0.76332332E+02   -0.74506451E+02
    0.99000001E+01    0.18226222E+01   -0.76329073E+02   -0.74506450E+02
