    0.35000000E+02    0.35683548E+00   -0.76343921E+02   -0.75987086E+02
    0.36000000E+02    0.34705190E+00   -0.76333245E+02   -0.75986193E+02
    0.37000000E+02    0.34806845E+00   -0.76335196E+02   -0.75987127E+02
    0.38000000E+02    0.35060847E+00   -0.76337841E+02   -0.75987233E+02
    0.39000000E+02    0.35066482E+00   -0.76337547E+02   -0.75986882E+02
    0.40000000E+02    0.35221114E+00   -0.76338870E+02   -0.75986659E+02
    0.41000000E+02    0.35837927E+00   -0.76345175E+02   -0.75986796E+02
    0.42000000E+02    0.36673814E+00   -0.76354150E+02   -0.75987412E+02
    0.43000000E+02    0.36855481E+00   -0.76356540E+02   -0.75987986E+02
    0.44000000E+02    0.35976219E+00   -0.76346459E+02   -0.75986697E+02
    0.45000000E+02    0.35384721E+00   -0.76340457E+02   -0.75986610E+02
    0.46000000E+02    0.35296135E+00   -0.76340373E+02   -0.75987411E+02
    0.47000000E+02    0.34811310E+00   -0.76335071E+02   -0.75986958E+02
    0.48000000E+02    0.34296210E+00   -0.76329486E+02   -0.75986524E+02
    0.49000000E+02    0.34369743E+00   -0.76330169E+02   -0.75986472E+02
    0.50000000E+02    0.35087294E+00   -0.76337790E+02   -0.75986917E+02
    0.51000000E+02    0.35832939E+00   -0.76345710E+02   -0.75987380E+02
    0.52000000E+02    0.36176409E+00   -0.76348528E+02   -0.75986764E+02
    0.53000000E+02    0.36616714E+00   -0.76353225E+02   -0.75987058E+02
    0.54000000E+02    0.36901849E+00   -0.76356676E+02   -0.75987657E+02
    0.55000000E+02    0.36348733E+00   -0.76350820E+02   -0.75987333E+02
    0.56000000E+02    0.35283705E+00   -0.76339613E+02   -0.75986776E+02
    0.57000000E+02    0.34474761E+00   -0.76331216E+02   -0.75986468E+02
    0.58000000E+02    0.34381912E+00   -0.76330372E+02   -0.75986553E+02
    0.59000000E+02    0.34867472E+00   -0.76335693E+02   -0.75987018E+02
    0.60000000E+02    0.35325712E+00   -0.76340573E+02   -0.75987316E+02
    0.61000000E+02    0.35624270E+00   -0.76342785E+02   -0.75986542E+02
    0.62000000E+02    0.36427335E+00   -0.76351484E+02   -0.75987211E+02
    0.63000000E+02    0.37011455E+00   -0.76358045E+02   -0.75987931E+02
    0.64000000E+02    0.36454075E+00   -0.76351818E+02   -0.75987277E+02
    0.65000000E+02    0.35422572E+00   -0.76340862E+02   -0.75986636E+02
    0.66000000E+02    0.34858715E+00   -0.76335034E+02   -0.75986447E+02
    0.67000000E+02    0.35029781E+00   -0.76337167E+02   -0.75986869E+02
    0.68000000E+02    0.35269038E+00   -0.76340446E+02   -0.75987756E+02
    0.69000000E+02    0.34724108E+00   -0.76334233E+02   -0.75986992E+02
    0.70000000E+02    0.34525881E+00   -0.76331307E+02   -0.75986048E+02
    0.71000000E+02    0.35518352E+00   -0.76342746E+02   -0.75987562E+02
    0.72000000E+02    0.36136226E+00   -0.76349028E+02   -0.75987665E+02
    0.73000000E+02    0.35914882E+00   -0.76346167E+02   -0.75987018E+02
    0.74000000E+02    0.35639573E+00   -0.76343048E+02   -0.75986652E+02
    0.75000000E+02    0.35864893E+00   -0.76345455E+02   -0.75986806E+02
    0.76000000E+02    0.36339625E+00   -0.76350897E+02   -0.75987501E+02
    0.77000000E+02    0.36117217E+00   -0.76349181E+02   -0.75988009E+02
    0.78000000E+02    0.34868053E+00   -0.76335384E+02   -0.75986703E+02
    0.79000000E+02    0.34232357E+00   -0.76328347E+02   -0.75986023E+02
    0.80000000E+02    0.34977786E+00   -0.76337153E+02   -0.75987375E+02
    0.81000000E+02    0.35618975E+00   -0.76343758E+02   -0.75987568E+02
    0.82000000E+02    0.35597094E+00   -0.76342961E+02   -0.75986990E+02
    0.83000000E+02    0.35573533E+00   -0.76342405E+02   -0.75986669E+02
    0.84000000E+02    0.36013787E+00   -0.76347004E+02   -0.75986867E+02
    0.85000000E+02    0.36600384E+00   -0.76353562E+02   -0.75987558E+02
    0.86000000E+02    0.36422334E+00   -0.76352065E+02   -0.75987842E+02
    0.87000000E+02    0.35404532E+00   -0.76340576E+02   -0.75986530E+02
    0.88000000E+02    0.34923683E+00   -0.76335811E+02   -0.75986574E+02
    0.89000000E+02    0.35063403E+00   -0.76338045E+02   -0.75987411E+02
    0.90000000E+02    0.34851369E+00   -0.76335608E+02   -0.75987095E+02
    0.91000000E+02    0.34488019E+00   -0.76331398E+02   -0.75986518E+02
    0.92000000E+02    0.34713454E+00   -0.76333611E+02   -0.75986476E+02
    0.93000000E+02    0.35601885E+00   -0.76342980E+02   -0.75986961E+02
    0.94000000E+02    0.36478242E+00   -0.76352253E+02   -0.75987471E+02
    0.95000000E+02    0.36719797E+00   -0.76354434E+02   -0.75987236E+02
    0.96000000E+02    0.36570658E+00   -0.76352658E+02   -0.75986952E+02
    0.97000000E+02    0.36328033E+00   -0.76350688E+02   -0.75987408E+02
    0.98000000E+02    0.35627796E+00   -0.76343492E+02   -0.75987214E+02
    0.99000000E+02    0.34641530E+00   -0.76333040E+02   -0.75986624E+02
    0.10000000E+03    0.34118907E+00   -0.76327561E+02   -0.75986371E+02
