   2   0.44694228E-001   0.59140312E-001   0.53248755E-001   0.54197026E-001   0.48935168E-001   0.65816271E-001   0.51671643E-001   0.51017462E-001   0.53245807E-001   0.47996777E-001   0.49270483E-001   0.50345661E-001   0.56736709E-001   0.52696428E-001   0.58205352E-001   0.51594486E-001   0.55881331E-001   0.48194137E-001   0.50991159E-001   0.52386118E-001
  10   0.11682135E+000   0.12156805E+000   0.13012249E+000   0.12458944E+000   0.12436047E+000   0.12276348E+000   0.11583209E+000   0.12468773E+000   0.12220764E+000   0.11765106E+000   0.11176807E+000   0.11890547E+000   0.12565809E+000   0.11747274E+000   0.11434135E+000   0.12317676E+000   0.11709632E+000   0.12054738E+000   0.12366349E+000   0.11582868E+000
  50   0.13782285E+000   0.13645895E+000   0.14487509E+000   0.13545344E+000   0.14250425E+000   0.14055289E+000   0.13952525E+000   0.14096049E+000   0.13275268E+000   0.14020856E+000   0.13713248E+000   0.14066212E+000   0.14371401E+000   0.13176125E+000   0.14817505E+000   0.14032449E+000   0.12858159E+000   0.13370575E+000   0.13741667E+000   0.13916510E+000
 100   0.14657835E+000   0.14062619E+000   0.14009081E+000   0.14461368E+000   0.13948469E+000   0.13972173E+000   0.13964240E+000   0.13641166E+000   0.14358106E+000   0.13875622E+000   0.13860438E+000   0.14422282E+000   0.13744806E+000   0.14085482E+000   0.14387816E+000   0.13858379E+000   0.14828563E+000   0.14099961E+000   0.14213882E+000   0.14273693E+000
