   2   0.93160530E-001   0.10547119E+000   0.10969915E+000   0.10609320E+000   0.10360884E+000   0.12039742E+000   0.98759406E-001   0.10683226E+000   0.10631141E+000   0.10824537E+000   0.10669652E+000   0.10280832E+000   0.11328605E+000   0.10871194E+000   0.11682372E+000   0.10645513E+000   0.11243834E+000   0.10202754E+000   0.10128346E+000   0.11461850E+000
  10   0.24204602E+000   0.24381058E+000   0.25353372E+000   0.25017573E+000   0.24393655E+000   0.24579600E+000   0.23208746E+000   0.24436788E+000   0.24735504E+000   0.23843967E+000   0.23309608E+000   0.23872731E+000   0.25071290E+000   0.23000604E+000   0.22839023E+000   0.25090460E+000   0.23677220E+000   0.24515996E+000   0.24670336E+000   0.22990426E+000
  50   0.27467082E+000   0.27616443E+000   0.28720800E+000   0.27358478E+000   0.28918917E+000   0.27874071E+000   0.27856948E+000   0.28157616E+000   0.26902145E+000   0.28406659E+000   0.27251427E+000   0.28146873E+000   0.28986908E+000   0.26531721E+000   0.28786604E+000   0.27811230E+000   0.26505665E+000   0.26829610E+000   0.27438734E+000   0.27758009E+000
 100   0.28759934E+000   0.28086440E+000   0.27879007E+000   0.28904313E+000   0.28134038E+000   0.27930311E+000   0.27569294E+000   0.27392388E+000   0.28583880E+000   0.27455797E+000   0.28128673E+000   0.28522518E+000   0.27747365E+000   0.28383216E+000   0.28728765E+000   0.27890515E+000   0.29169814E+000   0.28245060E+000   0.28454773E+000   0.28400246E+000
